#separateur|	;date_format|dd/MM/yyyy;heure_format|hh:mm:ss;float_separateur|,;
CodeStation	Jour	TMax	TMin	TMoy	HMax	HMin	HMoy	Vt	Ins	Rg	ETP
US0001	23/02/1985	3,9	-0,6				85	3,2		4,1	
US0001	24/02/1985	0,6	-1,7				94	4		5,9	
US0001	25/02/1985	6,7	-0,6				78	5,3		9,1	
US0001	26/02/1985	6,7	-2,8				76	3,9		10,7	
US0001	27/02/1985	4,4	-7,2				60	1,5		14,3	
US0001	28/02/1985	11,7	-7,2				49	6		17,2	
US0001	01/03/1985	10,6	2,2				49	3,1		17,4	
US0001	02/03/1985	8,9	-2,8				38	3,2		7,3	
US0001	03/03/1985	1,1	-0,6				99	6,5		1,9	
US0001	04/03/1985	5	-4,4				99	5,7		7,3	
US0001	05/03/1985	0	-7,8				59	5		13,7	
US0001	06/03/1985	4,4	-3,3				53	4,3		12,4	
US0001	07/03/1985	12,2	0				68	4,5		12,2	
US0001	08/03/1985	11,7	-0,6				41	4,5		18,5	
US0001	09/03/1985	15,6	-2,2				36	3,2		19,4	
US0001	10/03/1985	16,1	0				66	4,1		15,4	
US0001	11/03/1985	13,3	2,2				79	1,7		4,1	
US0001	12/03/1985	6,7	-2,2				51	3,1		13,8	
US0001	13/03/1985	8,3	-1,1				52	2,6		15,9	
US0001	14/03/1985	7,8	-1,1				56	4,6		14,4	
US0001	15/03/1985	12,8	-3,3				48	1,1		20,3	
US0001	16/03/1985	12,2	0,6				33	2,9		20,2	
US0001	17/03/1985	11,7	-2,2				51	2,9		20,3	
US0001	18/03/1985	18,9	-1,7				45	2,8		18,7	
US0001	19/03/1985	18,3	3,3				34	2,5		20,8	
US0001	20/03/1985	16,7	1,1				48	1,8		21,6	
US0001	21/03/1985	15,6	-0,6				42	3,8		21,2	
US0001	22/03/1985	13,3	-2,8				53	3,7		19,2	
US0001	23/03/1985	10	2,2				67	0,5		5,9	
US0001	24/03/1985	6,1	-1,1				71	4,5		5,9	
US0001	25/03/1985	7,2	1,1				78	2,3		6,4	
US0001	26/03/1985	21,7	1,1				52	7,3		18	
US0001	27/03/1985	18,3	5,6				57	2,7		17,5	
US0001	28/03/1985	12,2	5,6				69	1,8		6,6	
US0001	29/03/1985	10	0,6				62	3,8		9,1	
US0001	30/03/1985	5	0				73	5,3		7,7	
US0001	31/03/1985	0,6	-3,3				94	5,2		4,5	
US0001	01/04/1985	2,8	-6,1				72	5,3		7	
US0001	02/04/1985	15	-4,4				70	5,4		14,4	
US0001	03/04/1985	15	1,7				44	3,8		20,3	
US0001	04/04/1985	13,9	2,8				59	6,4		3,6	
US0001	05/04/1985	7,8	2,2				54	5,2		13	
US0001	06/04/1985	9,4	-1,1				43	6,1		17,3	
US0001	07/04/1985	9,4	-1,1				41	6		21,3	
US0001	08/04/1985	6,7	-2,2				38	7		21,6	
US0001	09/04/1985	13,3	-5				44	3		24,8	
US0001	10/04/1985	18,3	4,4				66	4,9		23,4	
US0001	11/04/1985	22,2	1,7				55	4		24,5	
US0001	12/04/1985	27,8	12,8				47	5,9		21,7	
US0001	13/04/1985	24,4	8,3				53	5,5		6,8	
US0001	14/04/1985	10	3,9				85	3		8,6	
US0001	15/04/1985	22,8	1,7				49	1,7		26	
US0001	16/04/1985	24,4	8,3				35	4		22,2	
US0001	17/04/1985	30	7,8				36	7,8		25,6	
US0001	18/04/1985	32,2	17,2				43	7,9		25,4	
US0001	19/04/1985	31,1	16,7				38	9,2		24,2	
US0001	20/04/1985	28,3	17,8				42	6,6		23,3	
US0001	21/04/1985	28,9	18,3				52	6,4		22,2	
US0001	22/04/1985	28,3	15				53	5,3		3,3	
US0001	23/04/1985	19,4	12,2				89	6,4		7,7	
US0001	24/04/1985	20	7,2				50	5		25	
US0001	25/04/1985	20	7,2				52	5,1		3,2	
US0001	26/04/1985	19,4	6,7				62	5,2		10,4	
US0001	27/04/1985	17,8	8,3				72	2,8		11,6	
US0001	28/04/1985	21,7	6,7				53	2,8		26,6	
US0001	29/04/1985	25,6	7,2				51	3,6		25	
US0001	30/04/1985	24,4	13,3				64	3,5		11	
US0001	01/05/1985	22,8	11,1				54	4,9		23,3	
US0001	02/05/1985	22,8	5				38	2,9		26,5	
US0001	03/05/1985	26,1	6,1				35	4,5		25,3	
US0001	04/05/1985	27,8	11,1				36	7,8		24,3	
US0001	05/05/1985	26,7	12,8				57	3,2		7,3	
US0001	06/05/1985	21,7	9,4				43	2,6		28,9	
US0001	07/05/1985	24,4	8,9				46	3,5		29,2	
US0001	08/05/1985	28,9	8,9				41	3,8		24,1	
US0001	09/05/1985	30	12,8				40	6,1		27	
US0001	10/05/1985	29,4	15				46	6,8		14,7	
US0001	11/05/1985	23,9	15				78	7,3		6,8	
US0001	12/05/1985	21,7	14,4				44	6,8		24,4	
US0001	13/05/1985	20,6	7,2				47	5,2		10	
US0001	14/05/1985	23,9	12,8				65	7,2		19,9	
US0001	15/05/1985	18,3	8,9				60	7,4		1	
US0001	16/05/1985	15	9,4				79	7,6		6,9	
US0001	17/05/1985	21,1	7,8				50	4,3		29,3	
US0001	18/05/1985	27,2	8,9				40	3,8		26,9	
US0001	19/05/1985	28,9	10,6				39	5,6		26,7	
US0001	20/05/1985	27,2	11,1				50	3,7		31	
US0001	21/05/1985	22,8	6,7				41	3,2		31,7	
US0001	22/05/1985	24,4	8,3				47	3		30,6	
US0001	23/05/1985	24,4	9,4				55	2,8		10,7	
US0001	24/05/1985	26,1	13,3				58	3,7		25,9	
US0001	25/05/1985	30	12,2				45	3,9		29,2	
US0001	26/05/1985	30	15,6				54	5,1		20,6	
US0001	27/05/1985	29,4	12,2				50	4,6		26,3	
US0001	28/05/1985	23,9	11,1				48	4,1		27,9	
US0001	29/05/1985	27,8	12,2				58	5,1		21,8	
US0001	30/05/1985	29,4	16,7				57	6,2		27,5	
US0001	31/05/1985	29,4	16,7				68	7,3		25	
US0001	01/06/1985	26,1	8,9				51	4,6		21,5	
US0001	02/06/1985	25	6,7				60	5,3		22,8	
US0001	03/06/1985	21,1	5,6				46	4,3		22,2	
US0001	04/06/1985	21,7	11,7				53	4		5,8	
US0001	05/06/1985	25	9,4				49	2,8		30,2	
US0001	06/06/1985	25	11,1				57	4,1		28,1	
US0001	07/06/1985	31,1	11,1				54	3,1		25,2	
US0001	08/06/1985	38,3	18,3				47	6,1		30	
US0001	09/06/1985	37,8	18,3				49	3,6		20,1	
US0001	10/06/1985	27,2	14,4				38	4,3		4	
US0001	11/06/1985	19,4	11,1				63	4		9,8	
US0001	12/06/1985	18,9	8,9				50	3,4		27,9	
US0001	13/06/1985	22,8	7,2				45	3,7		27,3	
US0001	14/06/1985	22,8	13,9				70	5,1		11,1	
US0001	15/06/1985	26,1	13,3				50	4,3		28,7	
US0001	16/06/1985	25,6	13,9				72	3,2		19,5	
US0001	17/06/1985	26,1	13,3				81	6,2		28	
US0001	18/06/1985	25,6	13,9				50	6,8		21,9	
US0001	19/06/1985	23,3	10,6				46	3,5		25,4	
US0001	20/06/1985	28,3	9,4				47	6,1		29,7	
US0001	21/06/1985	31,1	20				55	8,6		7,7	
US0001	22/06/1985	28,9	11,1				40	5,5		29,6	
US0001	23/06/1985	28,9	18,9				72	5,1		23,9	
US0001	24/06/1985	30,6	14,4				61	4,4		31	
US0001	25/06/1985	32,8	20				57	5,9		25	
US0001	26/06/1985	31,1	19,4				63	5		12,9	
US0001	27/06/1985	23,3	15				99	5,6		13	
US0001	28/06/1985	22,8	11,7				57	3,6		25,8	
US0001	29/06/1985	24,4	12,8				53	3,1		26,9	
US0001	30/06/1985	27,2	14,4				56	2,9		24,9	
US0001	01/07/1985	28,3	17,2				52	2,4		26,5	
US0001	02/07/1985	28,9	16,1				50	4		28,1	
US0001	03/07/1985	30	13,3				51	4		29,8	
US0001	04/07/1985	31,1	17,8				52	5,7		30,1	
US0001	05/07/1985	28,3	13,9				48	4,6		28	
US0001	06/07/1985	30,6	15,6				45	2,8		28,7	
US0001	07/07/1985	33,9	17,8				46	5,4		28,4	
US0001	08/07/1985	33,3	20,6				55	3,8		12,9	
US0001	09/07/1985	33,9	20,6				57	4		28,6	
US0001	10/07/1985	33,3	14,4				34	4,1		30,3	
US0001	11/07/1985	30	16,7				54	3,5		29,4	
US0001	12/07/1985	30	19,4				81	5		8,6	
US0001	13/07/1985	30	16,7				72	2,6		15,7	
US0001	14/07/1985	32,8	18,9				58	3,5		26,9	
US0001	15/07/1985	30	16,1				55	4,1		31,6	
US0001	16/07/1985	27,8	12,8				45	2,8		28,4	
US0001	17/07/1985	30,6	15				45	5,3		21,9	
US0001	18/07/1985	30,6	20				55	4,8		13,2	
US0001	19/07/1985	29,4	20,6				66	3,8		18,2	
US0001	20/07/1985	26,1	15				56	3,3		11,8	
US0001	21/07/1985	29,4	15,6				50	3,1		26,1	
US0001	22/07/1985	29,4	12,2				55	4,3		30,6	
US0001	23/07/1985	28,3	13,3				46	5,1		28,3	
US0001	24/07/1985	28,3	17,2				78	6,2		10,5	
US0001	25/07/1985	28,9	16,7				57	3,9		27,7	
US0001	26/07/1985	27,8	15				52	3,3		29,1	
US0001	27/07/1985	28,9	13,9				53	3,4		28,3	
US0001	28/07/1985	29,4	13,9				55	3,2		21,5	
US0001	29/07/1985	28,9	16,7				57	4,6		21,8	
US0001	30/07/1985	24,4	16,7				90	4,2		3,6	
US0001	31/07/1985	21,1	15,6				99	4,4		6,8	
US0001	01/08/1985	24,4	11,1				56	2,6		23,7	
US0001	02/08/1985	26,1	12,2				48	2,8		26,4	
US0001	03/08/1985	25,6	16,1				57	3,8		13,3	
US0001	04/08/1985	23,9	16,7				90	2,5		7,2	
US0001	05/08/1985	31,7	17,8				61	2,4		28,2	
US0001	06/08/1985	32,8	16,7				46	0,7		25,6	
US0001	07/08/1985	32,2	16,7				50	1,5		28,5	
US0001	08/08/1985	30	13,9				44	3,2		27,3	
US0001	09/08/1985	33,9	17,2				48	3,7		16,8	
US0001	10/08/1985	33,9	11,1				58	2,8		24,3	
US0001	11/08/1985	25,6	8,9				49	2,1		23,5	
US0001	12/08/1985	29,4	18,3				70	4,4		11	
US0001	13/08/1985	28,3	13,3				53	1,7		21	
US0001	14/08/1985	27,8	15,6				52	1,5		5,5	
US0001	15/08/1985	24,4	11,7				50	1,5		25,4	
US0001	16/08/1985	26,7	15,6				59	2,9		18,6	
US0001	17/08/1985	26,1	16,1				72	1,9		9,1	
US0001	18/08/1985	23,9	8,9				44	3,1		25	
US0001	19/08/1985	23,9	13,3				50	1,3		20,8	
US0001	20/08/1985	23,3	8,9				55	1,3		19,5	
US0001	21/08/1985	25	11,7				58	2,9		18,8	
US0001	22/08/1985	22,8	16,1				87	2,8		3,5	
US0001	23/08/1985	25,6	16,7				61	1,3		13,1	
US0001	24/08/1985	25,6	12,2				50	2,8		14,5	
US0001	25/08/1985	22,8	13,9				61	3,6		16,8	
US0001	26/08/1985	22,2	11,7				60	1,2		19	
US0001	27/08/1985	26,1	11,1				51	2		17,3	
US0001	28/08/1985	27,2	14,4				46	2,6		10,1	
US0001	29/08/1985	26,7	18,3				51	3,1		11,7	
US0001	30/08/1985	26,7	17,8				63	1,4		8	
US0001	31/08/1985	29,4	14,4				58	3,1		9,2	
US0001	01/09/1985	29,4	20				44	5		16,6	
US0001	02/09/1985	31,7	16,1				58	6,1		17,3	
US0001	03/09/1985	31,7	18,9				48	5,5		16,4	
US0001	04/09/1985	29,4	19,4				64	3,4		11	
US0001	05/09/1985	31,1	18,9				61	4		13,2	
US0001	06/09/1985	33,3	20,6				50	5,5		22,9	
US0001	07/09/1985	34,4	21,7				52	4,6		22,6	
US0001	08/09/1985	33,3	20				59	5		14,9	
US0001	09/09/1985	32,8	14,4				55	5,1		5,5	
US0001	10/09/1985	20	14,4				71	3,5		10,6	
US0001	11/09/1985	22,2	14,4				53	4,9		16,6	
US0001	12/09/1985	22,2	11,1				50	4,3		7,2	
US0001	13/09/1985	18,3	9,4				37	4,6		16,7	
US0001	14/09/1985	20,6	9,4				35	3,6		19,5	
US0001	15/09/1985	22,8	5				38	4,4		21,1	
US0001	16/09/1985	25,6	13,9				53	7,2		10,3	
US0001	17/09/1985	29,4	18,3				53	7,9		13,9	
US0001	18/09/1985	31,7	19,4				52	7,2		20,1	
US0001	19/09/1985	32,2	21,1				43	8,5		14,8	
US0001	20/09/1985	30,6	12,2				49	6,1		11,3	
US0001	21/09/1985	15,6	8,9				50	4,5		5,1	
US0001	22/09/1985	18,9	10,6				69	4,2		7,8	
US0001	23/09/1985	18,3	6,1				91	7,4		4,8	
US0001	24/09/1985	12,8	2,8				50	5		17	
US0001	25/09/1985	15	6,7				72	5,9		5,9	
US0001	26/09/1985	13,9	2,2				50	4,9		19,8	
US0001	27/09/1985	21,1	1,7				40	6		18,9	
US0001	28/09/1985	20	4,4				50	5,3		3,2	
US0001	29/09/1985	5,6	3,3				99	5,3		3,4	
US0001	30/09/1985	9,4	2,2				75	5,9		5,1	
US0001	01/10/1985	13,3	-2,2				38	4,2		13	
US0001	02/10/1985	17,2	1,1				43	5,5		17,4	
US0001	03/10/1985	17,8	6,7				57	5,5		8,1	
US0001	04/10/1985	17,2	4,4				62	9,3		5,6	
US0001	05/10/1985	12,8	3,3				40	6		10,1	
US0001	06/10/1985	19,4	0				37	3		17,7	
US0001	07/10/1985	19,4	5				50	7,1		6,1	
US0001	08/10/1985	17,2	10				56	5,8		10,7	
US0001	09/10/1985	10,6	0,6				55	5		4,6	
US0001	10/10/1985	6,1	1,1				85	3,1		14,6	
US0001	11/10/1985	11,1	3,3				88	4,1		7,4	
US0001	12/10/1985	16,1	8,3				67	3,7		6,4	
US0001	13/10/1985	20	3,9				56	3,2		7,7	
US0001	14/10/1985	18,9	7,8				50	3,2		5,9	
US0001	15/10/1985	20	2,8				41	5,8		13,2	
US0001	16/10/1985	19,4	1,1				44	4,6		11,4	
US0001	17/10/1985	17,8	9,4				75	5,3		4,7	
US0001	18/10/1985	16,1	12,2				92	4,5		3,5	
US0001	19/10/1985	15,6	8,3				53	4,5		8,5	
US0001	20/10/1985	15	8,9				75	3,5		6,8	
US0001	21/10/1985	13,9	9,4				81	3		5,2	
US0001	22/10/1985	18,9	11,7				72	6,8		8,9	
US0001	23/10/1985	20,6	14,4				50	4,6		9,8	
US0001	24/10/1985	18,3	6,7				27	4,2		14	
US0001	25/10/1985	22,2	3,3				29	4,3		11,8	
US0001	26/10/1985	23,9	9,4				63	5,5		9	
US0001	27/10/1985	18,3	1,7				80	4,7		12,9	
US0001	28/10/1985	15	3,3				37	4,2		10,3	
US0001	29/10/1985	13,9	5				49	3,6		9,3	
US0001	30/10/1985	14,4	5,6				40	4,4		9,7	
US0001	31/10/1985	11,7	0,6				54	4		6,7	
US0001	01/11/1985	12,2	5				53	5,8		9,3	
US0001	02/11/1985	10	-1,1				40	3,8		13,3	
US0001	03/11/1985	10,6	1,1				44	2		10	
US0001	04/11/1985	10	-3,3				33	2,1		12,7	
US0001	05/11/1985	13,9	-3,3				39	4,1		12,1	
US0001	06/11/1985	11,1	2,8				51	5,3		4,3	
US0001	07/11/1985	11,7	-5				39	3,2		9,6	
US0001	08/11/1985	8,3	-3,3				51	6,2		3,7	
US0001	09/11/1985	2,2	-2,2				71	6,3		1,9	
US0001	10/11/1985	-1,1	-4,4				85	5,6		3	
US0001	11/11/1985	-0,6	-3,3				94	4,2		2,1	
US0001	12/11/1985	2,2	-0,6				95	3,6		3,1	
US0001	13/11/1985	2,8	0				90	4,6		4,2	
US0001	14/11/1985	2,8	-3,3				68	5,5		7,3	
US0001	15/11/1985	2,2	-2,2				92	6,1		1,7	
US0001	16/11/1985	2,8	-1,1				79	6,3		2,6	
US0001	17/11/1985	13,3	-4,4				57	5,3		9,1	
US0001	18/11/1985	16,7	8,9				96	5,8		4	
US0001	19/11/1985	14,4	-10,6				65	7,8		1	
US0001	20/11/1985	-7,8	-14,4				67	5,2		6,8	
US0001	21/11/1985	-4,4	-15,6				66	5,1		5,6	
US0001	22/11/1985	-2,2	-11,1				75	4,8		7,2	
US0001	23/11/1985	-6,7	-12,2				81	4,6		8,8	
US0001	24/11/1985	-7,8	-16,1				76	4,9		7,2	
US0001	25/11/1985	-2,2	-8,3				99	4,3		3,2	
US0001	26/11/1985	-1,7	-10				89	6		6,4	
US0001	27/11/1985	-9,4	-17,2				73	4,6		6,6	
US0001	28/11/1985	-9,4	-15				73	5,6		6,7	
US0001	29/11/1985	-11,7	-17,8				68	4,9		5	
US0001	30/11/1985	-10,6	-12,8				98	5		3,5	
US0001	01/12/1985	-11,1	-16,7				87	12,9		3,1	
US0001	02/12/1985	-15	-20				78	7,7		4,8	
US0001	03/12/1985	-11,7	-22,8				92	4		5,9	
US0001	04/12/1985	-2,8	-12,8				96	5,2		2,5	
US0001	05/12/1985	-2,8	-12,8				74	6,9		8,4	
US0001	06/12/1985	-6,7	-19,4				84	3		4,1	
US0001	07/12/1985	0,6	-11,1				91	2,6		8,1	
US0001	08/12/1985	-1,1	-10,6				99	4,4		7,8	
US0001	09/12/1985	-5	-10,6				88	5,1		1,1	
US0001	10/12/1985	-4,4	-7,8				86	6,9		2,6	
US0001	11/12/1985	-6,1	-15,6				75	5,5		7,6	
US0001	12/12/1985	-11,1	-22,8				83	5,9		6,2	
US0001	13/12/1985	-13,9	-26,7				66	5,3		4,9	
US0001	14/12/1985	-6,1	-25,6				75	5		3	
US0001	15/12/1985	-1,1	-13,3				69	5,3		5,8	
US0001	16/12/1985	-4,4	-13,9				93	6,1		3,7	
US0001	17/12/1985	-13,3	-22,8				86	5,8		5	
US0001	18/12/1985	-12,2	-30				58	3,6		1,6	
US0001	19/12/1985	-13,3	-28,3				86	3		3,9	
US0001	20/12/1985	-13,3	-23,9				90	3		4,5	
US0001	21/12/1985	-6,7	-27,8				81	4,1		3,2	
US0001	22/12/1985	2,2	-7,2				85	5,8		5,3	
US0001	23/12/1985	2,8	-0,6				80	8,7		6,5	
US0001	24/12/1985	0	-22,8				52	9,6		6,1	
US0001	25/12/1985	-14,4	-22,8				64	7,3		5,1	
US0001	26/12/1985	2,8	-14,4				78	9,8		4,9	
US0001	27/12/1985	0	-12,8				93	7,5		4,9	
US0001	28/12/1985	-3,3	-15,6				81	4,9		6,1	
US0001	29/12/1985	-5,6	-15,6				72	4,2		6,5	
US0001	30/12/1985	2,2	-15,6				78	6,7		4,9	
US0001	31/12/1985	0	-10,6				79	6,5		7,2	
US0001	01/01/1986	0,8	-7				56	2,2		6,2	
US0001	02/01/1986	0,8	-6,1				65	4,5		3,3	
US0001	03/01/1986	-0,1	-11,2				53	3,9		4,8	
US0001	04/01/1986	-2,8	-15,6				50	6,5		4,4	
US0001	05/01/1986	-5,5	-18,7				42	3		5,4	
US0001	06/01/1986	-16,2	-26				48	4,3		5,3	
US0001	07/01/1986	-4	-22,2				31	3,4		4,4	
US0001	08/01/1986	2,3	-8				36	4,6		4,2	
US0001	09/01/1986	3,1	-4,4				48	3,6		8,5	
US0001	10/01/1986	6,6	-4,6				49	2,3		8,8	
US0001	11/01/1986	5,6	-1,2				52	3,3		8,5	
US0001	12/01/1986	0,3	-10,1				40	5,8		7,9	
US0001	13/01/1986	0,2	-7,8				49	3,3		7	
US0001	14/01/1986	4,9	-9,4				45	2,8		8,6	
US0001	15/01/1986	8,3	-2,1				47	4,1		8,4	
US0001	16/01/1986	7,6	-2,1				51	2,3		8,1	
US0001	17/01/1986	7,1	0,5				54	3,4		4,4	
US0001	18/01/1986	2,7	-1,7				66	5		6,9	
US0001	19/01/1986	5,7	-3				58	2,8		3,8	
US0001	20/01/1986	3,9	-2,6				59	2,5		9,1	
US0001	21/01/1986	0,6	-11				54	7,5		3,6	
US0001	22/01/1986	4,4	-13,9				34	2,4		7	
US0001	23/01/1986	6,2	-2				49	4,6		9,5	
US0001	24/01/1986	2,4	-2,3				62	4,8		7,9	
US0001	25/01/1986	-0,9	-20,1				35	5,7		5,6	
US0001	26/01/1986	-13,5	-23,8				41	6		9,9	
US0001	27/01/1986	-1,8	-15,4				30	3,9		5,6	
US0001	28/01/1986	1,2	-13,3				35	3,2		5,9	
US0001	29/01/1986	-2,2	-13,4				45	4,6		8,3	
US0001	30/01/1986	0	-6,3				46	4,4		5,3	
US0001	31/01/1986	3,5	-3,3				52	4,1		5,2	
US0001	01/02/1986	6	-5,5				45	1,9		11,9	
US0001	02/02/1986	3,3	-1,2				63	2		9,9	
US0001	03/02/1986	1,1	-0,7				88	3		5	
US0001	04/02/1986	0,7	-1,1				87	3,4		4,1	
US0001	05/02/1986	0,1	-3,9				76	2,7		7,5	
US0001	06/02/1986	-3,1	-6,7				77	2,7		6,4	
US0001	07/02/1986	-4,8	-13,8				61	2,9		4,9	
US0001	08/02/1986	-11,8	-24,5				47	2,3		8,1	
US0001	09/02/1986	-14,4	-24,2				53	1,5		8	
US0001	10/02/1986	-15,7	-23,1				58	2,1		7,2	
US0001	11/02/1986	-14,9	-25,1				52	2,7		8,1	
US0001	12/02/1986	-6,4	-24,9				37	1,6		9,1	
US0001	13/02/1986	-3,9	-16,7				51	4,8		3,1	
US0001	14/02/1986	-7,2	-17,2				50	3,3		7,6	
US0001	15/02/1986	-4,5	-9,1				68	3,5		4,8	
US0001	16/02/1986	-1,4	-6,3				69	3,3		5,4	
US0001	17/02/1986	0	-2,5				77	2,7		9	
US0001	18/02/1986	0,1	-7,7				66	3		6,3	
US0001	19/02/1986	-2	-13,3				58	3,8		13,5	
US0001	20/02/1986	-5,4	-16,2				49	6,1		8,7	
US0001	21/02/1986	-2,3	-10,1				52	3,6		14,6	
US0001	22/02/1986	-1,4	-7,7				58	3,4		15,8	
US0001	23/02/1986	-1,9	-8,9				60	3,2		6	
US0001	24/02/1986	2,5	-11				51	3,1		8	
US0001	25/02/1986	6,1	-1,8				60	3		6,8	
US0001	26/02/1986	5,4	-4				54	5,8		10	
US0001	27/02/1986	-1,4	-10,1				60	5,8		7,8	
US0001	28/02/1986	6,3	-7				49	2,8		16,9	
US0001	01/03/1986	8,4	-1,1				54	3,6		9,1	
US0001	02/03/1986	6,9	0,5				60	4,6		12,2	
US0001	03/03/1986	7,1	-0,3				66	3,1		5,8	
US0001	04/03/1986	7,3	-0,7				52	2,9		13,1	
US0001	05/03/1986	3,4	-3,4				59	5,1		4,3	
US0001	06/03/1986	-1,5	-15,5				46	5		9,3	
US0001	07/03/1986	3,9	-10				37	4,8		15,4	
US0001	08/03/1986	17,9	-0,7				31	6,1		10,3	
US0001	09/03/1986	19,4	1,1				42	4,1		6,4	
US0001	10/03/1986	4,4	-4				55	4,5		7,4	
US0001	11/03/1986	3,1	-0,3				75	4,3		8,7	
US0001	12/03/1986	2,2	0				81	5,6		2,3	
US0001	13/03/1986	2,8	0				77	3,4		4,2	
US0001	14/03/1986	8,7	-0,6				61	3,2		5,1	
US0001	15/03/1986	8	-2,4				53	2		18,8	
US0001	16/03/1986	7,7	-0,7				64	3		10,6	
US0001	17/03/1986	10,5	3,9				69	4,3		8,1	
US0001	18/03/1986	7,2	-3,6				59	5,9		3,7	
US0001	19/03/1986	0,1	-11				50	6		12,7	
US0001	20/03/1986	6,9	-7,4				40	2,7		20,6	
US0001	21/03/1986	15,1	3				47	3,4		19,9	
US0001	22/03/1986	14,2	0,3				42	4,5		14,4	
US0001	23/03/1986	17,8	-0,2				38	2,7		21	
US0001	24/03/1986	20,5	10,8				44	6,7		12,6	
US0001	25/03/1986	16,8	3,1				36	5		11,4	
US0001	26/03/1986	18,9	-4,9				25	3,5		16	
US0001	27/03/1986	26,3	7,4				30	4,2		18	
US0001	28/03/1986	31,6	8,5				25	3,6		18,9	
US0001	29/03/1986	30	7,2				21	3,1		21	
US0001	30/03/1986	26,9	13,5				30	3,9		19,5	
US0001	31/03/1986	25,7	4,7				33	6		23	
US0001	01/04/1986	17,2	1,1				50	3		24,1	
US0001	02/04/1986	15,1	12,3				71	6,7		15,2	
US0001	03/04/1986	15,7	6,3				64	5		5,5	
US0001	04/04/1986	17,2	7,7				58	5,1		5,6	
US0001	05/04/1986	17,6	3,9				49	4,4		6	
US0001	06/04/1986	20,4	7,6				42	2,5		13,6	
US0001	07/04/1986	18,7	5,2				34	3,6		23,4	
US0001	08/04/1986	14,4	-0,1				32	3,9		21,2	
US0001	09/04/1986	18,1	0,8				29	2,4		24,4	
US0001	10/04/1986	22,4	3,9				26	1,3		24,8	
US0001	11/04/1986	21,3	5,7				37	2,8		24,4	
US0001	12/04/1986	16	1,7				50	4,6		9,3	
US0001	13/04/1986	16,7	-2,8				50	5,4		14	
US0001	14/04/1986	5,7	-2,6				63	11,2		6,4	
US0001	15/04/1986	13,6	-0,4				52	7,7		5,2	
US0001	16/04/1986	14,5	4,2				54	3		26,2	
US0001	17/04/1986	14,2	8,5				66	7,7		9,4	
US0001	18/04/1986	17,5	5,6				52	7		3,5	
US0001	19/04/1986	17,3	7,1				45	3,2		21,4	
US0001	20/04/1986	11,4	0				50	3,9		16,2	
US0001	21/04/1986	12,1	-2,1				45	3,6		11,4	
US0001	22/04/1986	22,2	3,3				34	4,3		26,5	
US0001	23/04/1986	24,4	12,8				41	6,6		27,1	
US0001	24/04/1986	21,7	10				49	3,8		21,5	
US0001	25/04/1986	28	13,1				42	4,6		17,3	
US0001	26/04/1986	26,9	15,4				54	5,5		18,5	
US0001	27/04/1986	20,7	5				52	4,8		11,4	
US0001	28/04/1986	23,6	5,2				50	5,7		8,9	
US0001	29/04/1986	21,2	13,1				60	2,7		15,4	
US0001	30/04/1986	19,6	5,7				50	3,7		12,3	
US0001	01/05/1986	15,7	-0,5				33	3,3		25,2	
US0001	02/05/1986	18,2	7,6				45	3,7		25	
US0001	03/05/1986	25,2	11,9				47	6,8		20,2	
US0001	04/05/1986	28,6	14,9				43	6,9		23,9	
US0001	05/05/1986	27,8	10,2				27	5,4		26,1	
US0001	06/05/1986	26,2	9				30	3		24,7	
US0001	07/05/1986	27,3	14,9				42	6,2		24,4	
US0001	08/05/1986	24,9	14,8				55	6		19,9	
US0001	09/05/1986	24	15				57	4,6		8,6	
US0001	10/05/1986	21,2	14,3				65	3,6		2,3	
US0001	11/05/1986	25,3	13,1				51	3,3		16,6	
US0001	12/05/1986	25,2	11,5				48	3,7		27,1	
US0001	13/05/1986	23,1	8,1				50	3,1		6,2	
US0001	14/05/1986	23,4	12,6				44	3,9		29,7	
US0001	15/05/1986	18,8	10,1				58	2,5		5,1	
US0001	16/05/1986	18,9	8,5				62	5		8,3	
US0001	17/05/1986	16,1	6,7				53	4,5		7,7	
US0001	18/05/1986	19,4	7,1				42	2,5		27,9	
US0001	19/05/1986	19,6	6,1				36	2		26,1	
US0001	20/05/1986	21,1	6,9				35	2		29,8	
US0001	21/05/1986	21,8	6,9				36	3,3		31,9	
US0001	22/05/1986	21,8	9,9				33	5,4		31	
US0001	23/05/1986	22,8	9,9				46	2,6		6,8	
US0001	24/05/1986	25	11,3				50	2,3		21,9	
US0001	25/05/1986	19,2	11,1				60	3		14,7	
US0001	26/05/1986	17,1	13,8				68	3,7		4,9	
US0001	27/05/1986	20,6	11,8				67	3,5		4	
US0001	28/05/1986	21,8	14,9				66	3,7		12,1	
US0001	29/05/1986	26,2	12,5				55	1,7		12,8	
US0001	30/05/1986	29,2	14,2				44	1,4		27,5	
US0001	31/05/1986	29,5	15,8				41	1,6		26,7	
US0001	01/06/1986	26,5	10,6				34	2,8		28,6	
US0001	02/06/1986	27,2	9,8				31	3,5		32,6	
US0001	03/06/1986	28,4	16,7				47	3,4		30,8	
US0001	04/06/1986	23,2	15,5				61	3,2		9	
US0001	05/06/1986	22	15				64	3		6,1	
US0001	06/06/1986	25,8	16,9				60	2,9		12	
US0001	07/06/1986	27,2	14				50	3,4		25,1	
