Jour	NbJas	NumPhase	DegresDuJour	Lai	FTSW	Cstr	Eto	ETM	ETR	Sla	Assim	DayLength	Par	RgCalc	VDPCalc	TMoyCalc	HMoyCalc	EauDispo	StockSurface	StockRac	RURac	Kcp	Kce	EvapPot	Evap	TrPot	Tr	Lr	Dr	SumDegresDay	BiomasseTotale	BiomasseAerienne	BiomasseFeuilles	BiomasseTiges	BiomasseVegetative	BiomasseRacinaire	Rdt	VitesseRacinaire	FESW	Kc	Ltr	DRespMaint	DBiomTot	DRdtPot	Reallocation	RdtPot	RayExtra	SumDDPhasePrec	SeuilTemp	TMinMoy	TMaxMoy	FtswMoy	IrrigTotDay	Conversion	StockTotal	BiomMc	StockMc	LitFeuilles	LitTiges	FeuillesUp	TigesUp	Hum	EToCO2
16/09/2012	141	0	0	0	0,40348164242471	0,684380997554329	2,68738050897922	1,46526857326751	1,04403536565165	0	0	12,168615733357	7,45	14,9	0	17,05	74,8	0	23,468915775999	0	0	0	0,545240455667397	1,46526857326751	1,04403536565165	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,844109887797887	0,545240455667397	0,545240455667397	0	0	0	0	0	28,6606057517651	1685,85	1685,85	9,3	24,8	2,1	0	0	97,8300125625193	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,68738050897922
17/09/2012	142	0	0	0	0,40348164242471	0,684380997554329	2,53769875575519	1,38365602593455	0,982345741739676	0	0	12,1202224515288	4,9	9,8	0	13,55	71,6	1	23,4865700342593	0	0	0	0,545240455667397	1,38365602593455	0,982345741739676	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,842593518457265	0,545240455667397	0,545240455667397	0	0	0	0	0	28,4017509874911	1685,85	1685,85	9,6	17,5	3,4	0	0	97,8476668207796	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,53769875575519
18/09/2012	143	0	0	0	0,40348164242471	0,684380997554329	3,20087948731327	1,74524899019911	1,14157215208597	0	0	12,0718104379969	10,1	20,2	0	11,25	61,6	0	22,3449978821733	0	0	0	0,545240455667397	1,74524899019911	1,14157215208597	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,808766185752731	0,545240455667397	0,545240455667397	0	0	0	0	0	28,142158684194	1685,85	1685,85	4,7	17,8	2,8	0	0	96,7060946686936	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,20087948731327
19/09/2012	144	0	0	0	0,40348164242471	0,684380997554329	4,74540766476491	2,58738823746398	1,53189504380908	0	0	12,023387303497	9,4	18,8	0	18,6	50,5	0	20,8131028383642	0	0	0	0,545240455667397	2,58738823746398	1,53189504380908	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,769455849937098	0,545240455667397	0,545240455667397	0	0	0	0	0	27,8819158832525	1685,85	1685,85	8,1	29,1	4,1	0	0	95,1741996248846	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	4,74540766476491
20/09/2012	145	0	0	0	0,40348164242471	0,684380997554329	4,12159728095334	2,24726157954451	1,15434084530951	0	0	11,9749606424134	7,9	15,8	0	14,3	43,7	0	19,6587619930547	0	0	0	0,545240455667397	2,24726157954451	1,15434084530951	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,716704643194361	0,545240455667397	0,545240455667397	0	0	0	0	0	27,6211106218814	1685,85	1685,85	7,8	20,8	2,9	0	0	94,019858779575	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	4,12159728095334
21/09/2012	146	0	0	0	0,40348164242471	0,684380997554329	3,09145521350591	1,68558644928731	0,772449571639577	0	0	11,9265380439406	8,35	16,7	0	14,3	56,5	0	18,8863124214152	0	0	0	0,545240455667397	1,68558644928731	0,772449571639577	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,676954614085907	0,545240455667397	0,545240455667397	0	0	0	0	0	27,3598318755758	1685,85	1685,85	8,3	20,3	2,2	0	0	93,2474092079354	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,09145521350591
22/09/2012	147	0	0	0	0,40348164242471	0,684380997554329	3,31260294231163	1,80616513771115	0,763938804124166	0	0	11,8781271032514	9,45	18,9	0	9,5	58,5	0	18,122373617291	0	0	0	0,545240455667397	1,80616513771115	0,763938804124166	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,650355110930274	0,545240455667397	0,545240455667397	0	0	0	0	0	27,0981694983749	1685,85	1685,85	3,4	15,6	4	0	0	92,4834704038113	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,31260294231163
23/09/2012	148	0	0	0	0,40348164242471	0,684380997554329	2,9247218711808	1,59467668574302	0,621025710364844	0	0	11,8297354326579	9,85	19,7	0	9,55	48,2	0	17,5013479069261	0	0	0	0,545240455667397	1,59467668574302	0,621025710364844	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,62404867828137	0,545240455667397	0,545240455667397	0	0	0	0	0	26,8362141610576	1685,85	1685,85	2,2	16,9	2	0	0	91,8624446934464	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,9247218711808
24/09/2012	149	0	0	0	0,40348164242471	0,684380997554329	3,27168409669815	1,78385452768348	0,647901831032936	0	0	11,7813706727523	8,6	17,2	0	13,65	49,4	0	16,8534460758932	0	0	0	0,545240455667397	1,78385452768348	0,647901831032936	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,602663495417567	0,545240455667397	0,545240455667397	0	0	0	0	0	26,5740572873832	1685,85	1685,85	2,7	24,6	2,3	0	0	91,2145428624135	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,27168409669815
25/09/2012	150	0	0	0	0,40348164242471	0,684380997554329	2,96177621886308	1,61488021515777	0,543906841183867	0	0	11,7330405035132	9	18	0	18,35	51,1	0	16,3095392347093	0	0	0	0,545240455667397	1,61488021515777	0,543906841183867	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,580352826304863	0,545240455667397	0,545240455667397	0	0	0	0	0	26,3117909884981	1685,85	1685,85	7,8	28,9	1,3	0	0	90,6706360212296	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,96177621886308
26/09/2012	151	0	0	0	0,40348164242471	0,684380997554329	3,89354299184298	2,12291715503307	0,669611966375773	0	0	11,6847526553657	9,35	18,7	0	15,25	45	0	15,6399272683336	0	0	0	0,545240455667397	2,12291715503307	0,669611966375773	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,561623251883931	0,545240455667397	0,545240455667397	0	0	0	0	0	26,0495079956351	1685,85	1685,85	7,6	22,9	2,2	0	0	90,0010240548539	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,89354299184298
27/09/2012	152	0	0	0	0,40348164242471	0,684380997554329	2,96905695793008	1,61884996864426	0,469551070836619	0	0	11,6365149201791	9,05	18,1	0	13,3	55,2	0	15,170376197497	0	0	0	0,545240455667397	1,61884996864426	0,469551070836619	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,53856498857898	0,545240455667397	0,545240455667397	0	0	0	0	0	25,787301591236	1685,85	1685,85	3,9	22,7	1,4	0	0	89,5314729840172	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,96905695793008
28/09/2012	153	0	0	0	0,40348164242471	0,684380997554329	2,32791027493795	1,26927085905998	0,346380780501274	0	0	11,5883351621903	8,2	16,4	0	14,6	54,4	0	14,8239954169957	0	0	0	0,545240455667397	1,26927085905998	0,346380780501274	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,522395874569454	0,545240455667397	0,545240455667397	0	0	0	0	0	25,5252655386326	1685,85	1685,85	5,4	23,8	0,8	0	0	89,185092203516	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,32791027493795
29/09/2012	154	0	0	0	0,40348164242471	0,684380997554329	3,07466705150061	1,67643286418573	0,436841093972694	0	0	11,5402213288365	8,4	16,8	0	17,35	50,4	0	14,387154323023	0	0	0	0,545240455667397	1,67643286418573	0,436841093972694	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,510468161742276	0,545240455667397	0,545240455667397	0	0	0	0	0	25,2634940104269	1685,85	1685,85	7,6	27,1	1,6	0	0	88,7482511095433	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,07466705150061
30/09/2012	155	0	0	0	0,40348164242471	0,684380997554329	3,63285729861769	1,98078076887294	0,48617541202699	0	0	11,4921814614831	6,85	13,7	0	19,9	41,6	0	13,900978910996	0	0	0	0,545240455667397	1,98078076887294	0,48617541202699	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,495425424346522	0,545240455667397	0,545240455667397	0	0	0	0	0	25,0020815157148	1685,85	1685,85	12,1	27,7	2,1	0	0	88,2620756975163	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,63285729861769
01/10/2012	156	0	0	0	0,40348164242471	0,684380997554329	4,11679385432758	2,24464255702231	0,51433341169023	0	0	11,4442237060312	7,15	14,3	0	17,4	50,5	0	13,3866454993058	0	0	0	0,545240455667397	2,24464255702231	0,51433341169023	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,478683846797383	0,545240455667397	0,545240455667397	0	0	0	0	0	24,7411228262991	1685,85	1685,85	10,4	24,4	3,3	0	0	87,747742285826	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	4,11679385432758
02/10/2012	157	0	0	0	0,40348164242471	0,684380997554329	3,25937592937944	1,77714361692619	0,377635511762049	0	0	11,3963563233877	8,55	17,1	0	15,4	57,5	0	13,0090099875437	0	0	0	0,545240455667397	1,77714361692619	0,377635511762049	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,460972641160667	0,545240455667397	0,545240455667397	0	0	0	0	0	24,4807129020446	1685,85	1685,85	6,9	23,9	2,1	0	0	87,370106774064	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,25937592937944
03/10/2012	158	0	0	0	0,40348164242471	0,684380997554329	3,28524301705768	1,79124739959867	0,35946022606456	0	0	11,3485876997823	8,35	16,7	0	17	49,5	0	12,6495497614792	0	0	0	0,545240455667397	1,79124739959867	0,35946022606456	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,44796866348291	0,545240455667397	0,545240455667397	0	0	0	0	0	24,2209468155273	1685,85	1685,85	8,3	25,7	2	0	0	87,0106465479994	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,28524301705768
04/10/2012	159	0	0	0	0,40348164242471	0,684380997554329	2,87952416604043	1,57003306839717	0,336768193948823	0	0	11,3009263569126	6,4	12,8	0	10,15	66,9	0,8	13,1127815675303	0	0	0	0,545240455667397	1,57003306839717	0,336768193948823	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,463138765891156	0,545240455667397	0,545240455667397	0	0	0	0	0	23,9619196761346	1685,85	1685,85	4,2	16,1	5,1	0	0	87,4738783540506	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,87952416604043
05/10/2012	160	0	0	0	0,40348164242471	0,684380997554329	2,16694366446793	1,18150535102007	0,240897405400953	0	0	11,2533809618997	3,7	7,4	0	4,35	57,8	0	12,8718841621294	0	0	0	0,545240455667397	1,18150535102007	0,240897405400953	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,451542064997601	0,545240455667397	0,545240455667397	0	0	0	0	0	23,7037265537746	1685,85	1685,85	-0,8	9,5	3,7	0	0	87,2329809486497	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,16694366446793
06/10/2012	161	0	0	0	0,40348164242471	0,684380997554329	1,4244273669502	0,776655426621039	0,152587656339569	0	0	11,2059603370342	3,65	7,3	0	1,6	69,1	0	12,7192965057898	0	0	0	0,545240455667397	0,776655426621039	0,152587656339569	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,443246699797844	0,545240455667397	0,545240455667397	0	0	0	0	0	23,4464624023534	1685,85	1685,85	-2,7	5,9	3,6	0	0	87,0803932923101	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	1,4244273669502
07/10/2012	162	0	0	0	0,40348164242471	0,684380997554329	2,08936322087086	1,13920535460233	0,218542031858171	0	0	11,1586734692939	8,6	17,2	0	3,2	52,8	0	12,5007544739316	0	0	0	0,545240455667397	1,13920535460233	0,218542031858171	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,437992303918382	0,545240455667397	0,545240455667397	0	0	0	0	0	23,1902219831826	1685,85	1685,85	-6,2	12,6	2,6	0	0	86,8618512604519	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,08936322087086
08/10/2012	163	0	0	0	0,40348164242471	0,684380997554329	3,23961890966846	1,76637129049635	0,327311469518669	0	0	11,1115295196098	6,8	13,6	0	11,05	51,1	0	12,173443004413	0	0	0	0,545240455667397	1,76637129049635	0,327311469518669	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,43046675185715	0,545240455667397	0,545240455667397	0	0	0	0	0	22,9350997884778	1685,85	1685,85	2,6	19,5	5,1	0	0	86,5345397909333	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	3,23961890966846
09/10/2012	164	0	0	0	0,40348164242471	0,684380997554329	1,65325612196651	0,901422121275937	0,179905932208443	0	0	11,0645378318606	2,45	4,9	0	7,15	74,1	0,8	12,7935370722045	0	0	0	0,545240455667397	0,901422121275937	0,179905932208443	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,44674390511064	0,545240455667397	0,545240455667397	0	0	0	0	0	22,6811899651111	1685,85	1685,85	1,3	13	3,6	0	0	87,1546338587248	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	1,65325612196651
10/10/2012	165	0	0	0	0,40348164242471	0,684380997554329	2,46501795183893	1,34402751128897	0,260853217750127	0	0	11,017707941571	8,25	16,5	0	5,65	55,2	0	12,5326838544544	0	0	0	0,545240455667397	1,34402751128897	0,260853217750127	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,440548797252222	0,545240455667397	0,545240455667397	0	0	0	0	0	22,4285862387795	1685,85	1685,85	-3,1	14,4	3,2	0	0	86,8937806409747	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,46501795183893
11/10/2012	166	0	0	0	0,40348164242471	0,684380997554329	2,67823300261062	1,46028098272687	0,271976495978425	0	0	10,9710495842903	5,8	11,6	0	8,75	54,7	0	12,260707358476	0	0	0	0,545240455667397	1,46028098272687	0,271976495978425	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,431566248431626	0,545240455667397	0,545240455667397	0	0	0	0	0	22,1773818387521	1685,85	1685,85	1,7	15,8	4,6	0	0	86,6218041449963	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,67823300261062
12/10/2012	167	0	0	0	0,40348164242471	0,684380997554329	2,70047471002728	1,47240806141355	0,275462926698705	0	0	10,9245727036256	7,45	14,9	0	6,1	51,9	0,3	12,2852444317773	0	0	0	0,545240455667397	1,47240806141355	0,275462926698705	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,432531245126584	0,545240455667397	0,545240455667397	0	0	0	0	0	21,9276694233557	1685,85	1685,85	-1,8	14	3,8	0	0	86,6463412182976	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	2,70047471002728
13/10/2012	168	0	0	0	0,40348164242471	0,684380997554329	0,137753550384834	0,0751088085816288	0,0362882207352712	0	0	10,8782874589038	3	6	0	16,9	97,1	7,9	20,148956211042	0	0	0	0,545240455667397	0,0751088085816288	0,0362882207352712	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,695084174647978	0,545240455667397	0,545240455667397	0	0	0	0	0	21,6795410063609	1685,85	1685,85	9,7	24,1	3,8	0	0	94,5100529975623	0	0	0	0	767,283558848157	9321,37675690339	103,40109678652	0,137753550384834
14/10/2012	169	0	0	0	0,40348164242471	0,684380997554329	1,72408524333398	0,940041023684854	0,940041023684854	0	0	10,8322042324342	5,9	11,8	0	11,75	87,4	16,8	28,0999589763151	0	0	0	0,545240455667397	0,940041023684854	0,940041023684854	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	21,4330878844253	1685,85	1685,85	6,8	16,7	5,3	0	0	110,370011973877	0	0	0	0	767,283558848157	9321,37675690339	111,310052997562	1,72408524333398
15/10/2012	170	0	0	0	0,40348164242471	0,684380997554329	2,19921193070047	1,1990993152043	1,1227247656407	0	0	10,7863336363439	7,5	15	0	10,85	65,3	0	26,9772342106744	0	0	0	0,545240455667397	1,1990993152043	1,1227247656407	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,967629441333166	0,545240455667397	0,545240455667397	0	0	0	0	0	21,188400565752	1685,85	1685,85	2,2	19,5	2,1	0	0	109,247287208237	0	0	0	0	767,283558848157	9321,37675690339	111,310052997562	2,19921193070047
16/10/2012	171	0	0	0	0,40348164242471	0,684380997554329	2,22990689267125	1,21583545025594	1,04924382688713	0	0	10,7406865189557	6,5	13	0	15,95	67,6	0	25,9279903837873	0	0	0	0,545240455667397	1,21583545025594	1,04924382688713	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,928968120202288	0,545240455667397	0,545240455667397	0	0	0	0	0	20,9455687001162	1685,85	1685,85	8,8	23,1	3	0	0	108,19804338135	0	0	0	0	767,283558848157	9321,37675690339	111,310052997562	2,22990689267125
17/10/2012	172	0	0	0	0,40348164242471	0,684380997554329	2,79769155923838	1,52541462057597	1,31160350227777	0	0	10,6952739706777	2,55	5,1	0	12,15	62,5	1	25,6163868815095	0	0	0	0,545240455667397	1,52541462057597	1,31160350227777	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,927272396135927	0,545240455667397	0,545240455667397	0	0	0	0	0	20,7046810104116	1685,85	1685,85	7,6	16,7	5,1	0	0	107,886439879072	0	0	0	0	767,283558848157	9321,37675690339	111,310052997562	2,79769155923838
18/10/2012	173	0	0	0	0,40348164242471	0,684380997554329	1,5937621720021	0,868983612887885	0,868983612887885	0	0	10,6501073293739	1,5	3	0	6,95	77,6	8,9	28,1710163871121	0	0	0	0,545240455667397	0,868983612887885	0,868983612887885	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	20,4658252258655	1685,85	1685,85	4,8	9,1	6,4	0	0	115,917456266184	0	0	0	0	767,283558848157	9321,37675690339	116,786439879072	1,5937621720021
19/10/2012	174	0	0	0	0,40348164242471	0,684380997554329	0,448181137776593	0,244366487782842	0,24320689678965	0	0	10,6051981851819	1,7	3,4	0	6,85	97,5	0,8	28,7278094903225	0	0	0	0,545240455667397	0,244366487782842	0,24320689678965	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,997624531236643	0,545240455667397	0,545240455667397	0	0	0	0	0	20,2290880170659	1685,85	1685,85	5,5	8,2	5	0	0	116,474249369394	0	0	0	0	767,283558848157	9321,37675690339	116,786439879072	0,448181137776593
20/10/2012	175	0	0	0	0,40348164242471	0,684380997554329	0,820843038580852	0,447556832387235	0,437985760815052	0	0	10,5605583847441	4,4	8,8	0	9,75	88,8	0	28,2898237295074	0	0	0	0,545240455667397	0,447556832387235	0,437985760815052	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,989249638096504	0,545240455667397	0,545240455667397	0	0	0	0	0	19,9945549329417	1685,85	1685,85	6	13,5	1,8	0	0	116,036263608579	0	0	0	0	767,283558848157	9321,37675690339	116,786439879072	0,820843038580852
21/10/2012	176	0	0	0	0,40348164242471	0,684380997554329	1,78371581977009	0,972554026352592	0,922955994743891	0	0	10,5162000348188	6,65	13,3	0	14,95	77,9	0	27,3668677347635	0	0	0	0,545240455667397	0,972554026352592	0,922955994743891	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,974167483798465	0,545240455667397	0,545240455667397	0	0	0	0	0	19,7623103398326	1685,85	1685,85	5,6	24,3	3,2	0	0	115,113307613835	0	0	0	0	767,283558848157	9321,37675690339	116,786439879072	1,78371581977009
22/10/2012	177	0	0	0	0,40348164242471	0,684380997554329	1,05991536658741	0,577908737446996	0,577908737446996	0	0	10,4721355052349	4,85	9,7	0	19,6	91,6	3,6	28,462091262553	0	0	0	0,545240455667397	0,577908737446996	0,577908737446996	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	19,5324373627783	1685,85	1685,85	15,5	23,7	2,5	0	0	118,135398876388	0	0	0	0	767,283558848157	9321,37675690339	118,713307613835	1,05991536658741
23/10/2012	178	0	0	0	0,40348164242471	0,684380997554329	1,13357696318818	0,618072019942786	0,593716984845277	0	0	10,4283774311546	1,6	3,2	0	17,75	90,8	0	27,8683742777077	0	0	0	0,545240455667397	0,618072019942786	0,593716984845277	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,980099561382679	0,545240455667397	0,545240455667397	0	0	0	0	0	19,3050178291554	1685,85	1685,85	13,4	22,1	2,8	0	0	117,541681891543	0	0	0	0	767,283558848157	9321,37675690339	118,713307613835	1,13357696318818
24/10/2012	179	0	0	0	0,40348164242471	0,684380997554329	1,12246562739692	0,612013670152888	0,596449982553527	0	0	10,384938714608	1,95	3,9	0	17,45	89,6	0,8	28,0719242951542	0	0	0	0,545240455667397	0,612013670152888	0,596449982553527	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,987202970995445	0,545240455667397	0,545240455667397	0	0	0	0	0	19,0801322147807	1685,85	1685,85	11	23,9	2,9	0	0	117,74523190899	0	0	0	0	767,283558848157	9321,37675690339	118,713307613835	1,12246562739692
25/10/2012	180	0	0	0	0,40348164242471	0,684380997554329	1,26887403183192	0,691841455300562	0,691841455300562	0	0	10,341832525262	1,85	3,7	0	6,15	88,6	16,8	28,3481585446994	0	0	0	0,545240455667397	0,691841455300562	0,691841455300562	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	1	0,545240455667397	0,545240455667397	0	0	0	0	0	18,8578595925957	1685,85	1685,85	1,1	11,2	6,3	0	0	133,853390453689	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,26887403183192
26/10/2012	181	0	0	0	0,40348164242471	0,684380997554329	1,16504034646913	0,635227129379733	0,605320691720532	0	0	10,2990723003865	3,25	6,5	0	1,7	75,9	0	27,7428378529789	0	0	0	0,545240455667397	0,635227129379733	0,605320691720532	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,976176258426289	0,545240455667397	0,545240455667397	0	0	0	0	0	18,6382775840412	1685,85	1685,85	-1,6	5	3,2	0	0	133,248069761968	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,16504034646913
27/10/2012	182	0	0	0	0,40348164242471	0,684380997554329	0,862561916331835	0,470303652302113	0,429226863238386	0	0	10,2566717439813	5,45	10,9	0	2,85	65,5	0	27,3136109897405	0	0	0	0,545240455667397	0,470303652302113	0,429226863238386	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,955331881989632	0,545240455667397	0,545240455667397	0	0	0	0	0	18,4214623132226	1685,85	1685,85	-0,8	6,5	0,9	0	0	132,81884289873	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	0,862561916331835
28/10/2012	183	0	0	0	0,40348164242471	0,684380997554329	1,05840164512361	0,57708339526632	0,510509224342132	0	0	10,2146448250256	6,3	12,6	0	3,55	64,6	0	26,8031017653984	0	0	0	0,545240455667397	0,57708339526632	0,510509224342132	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,940551342621919	0,545240455667397	0,545240455667397	0	0	0	0	0	18,2074883639601	1685,85	1685,85	-1,4	8,5	1,3	0	0	132,308333674388	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,05840164512361
29/10/2012	184	0	0	0	0,40348164242471	0,684380997554329	1,51651941011255	0,826867734198222	0,704389594611532	0	0	10,1730057748138	4,65	9,3	0	5,3	61,9	0	26,0987121707869	0	0	0	0,545240455667397	0,826867734198222	0,704389594611532	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,922971823877355	0,545240455667397	0,545240455667397	0	0	0	0	0	17,9964287398109	1685,85	1685,85	0,4	10,2	3,1	0	0	131,603944079776	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,51651941011255
30/10/2012	185	0	0	0	0,40348164242471	0,684380997554329	1,33474740532477	0,727758283480153	0,587803393361673	0	0	10,1317690833414	4,2	8,4	0	4,3	66,4	0	25,5109087774252	0	0	0	0,545240455667397	0,727758283480153	0,587803393361673	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,898715983842523	0,545240455667397	0,545240455667397	0	0	0	0	0	17,7883548271417	1685,85	1685,85	-1,5	10,1	2,4	0	0	131,016140686415	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,33474740532477
31/10/2012	186	0	0	0	0,40348164242471	0,684380997554329	1,55652248355636	0,848679028190816	0,654940890470389	0	0	10,0909494947059	5,1	10,2	0	4,95	54,1	0	24,8559678869548	0	0	0	0,545240455667397	0,848679028190816	0,654940890470389	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,878474820159269	0,545240455667397	0,545240455667397	0	0	0	0	0	17,5833363613228	1685,85	1685,85	-1,8	11,7	2,2	0	0	130,361199795944	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,55652248355636
01/11/2012	187	0	0	0	0,40348164242471	0,684380997554329	1,53121759840216	0,834881781078731	0,611636110887645	0	0	10,0505620014873	5,7	11,4	0	6,55	68,3	0	24,2443317760671	0	0	0	0,545240455667397	0,834881781078731	0,611636110887645	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,855921759192658	0,545240455667397	0,545240455667397	0	0	0	0	0	17,3814413961043	1685,85	1685,85	0,9	12,2	3,7	0	0	129,749563685057	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,53121759840216
02/11/2012	188	0	0	0	0,40348164242471	0,684380997554329	1,41736300941911	0,772803653101789	0,538637244094712	0	0	10,0106218380761	3,5	7	0	3,85	62,6	0	23,7056945319724	0	0	0	0,545240455667397	0,772803653101789	0,538637244094712	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,834859909644186	0,545240455667397	0,545240455667397	0	0	0	0	0	17,1827362762292	1685,85	1685,85	-0,6	8,3	2,4	0	0	129,210926440962	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	1,41736300941911
03/11/2012	189	0	0	0	0,40348164242471	0,684380997554329	0,974893060388336	0,53155113647312	0,354207044855483	0	0	9,97114447291727	5,15	10,3	0	5,65	64,1	0	23,351487487117	0	0	0	0,545240455667397	0,53155113647312	0,354207044855483	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,816311795178114	0,545240455667397	0,545240455667397	0	0	0	0	0	16,9872856133246	1685,85	1685,85	0,3	11	1,3	0	0	128,856719396107	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	0,974893060388336
04/11/2012	190	0	0	0	0,40348164242471	0,684380997554329	0,834299158105472	0,454893653128354	0,360485439788167	0	0	9,93214559964149	1,55	3,1	0	6,15	80,3	2,5	25,4910020473288	0	0	0	0,545240455667397	0,454893653128354	0,360485439788167	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,890202737159675	0,545240455667397	0,545240455667397	0	0	0	0	0	16,7951522651083	1685,85	1685,85	3,5	8,8	2,2	0	0	130,996233956318	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	0,834299158105472
05/11/2012	191	0	0	0	0,40348164242471	0,684380997554329	0,622424207490439	0,339370858510506	0,333576066979822	0	0	9,89364112705547	1,2	2,4	0	4,9	91,1	3,3	28,457425980349	0	0	0	0,545240455667397	0,339370858510506	0,333576066979822	0	0	0	0	1708,15	0	0	0	0	0	0	0	0	0,991425690335013	0,545240455667397	0,545240455667397	0	0	0	0	0	16,606397317931	1685,85	1685,85	3,7	6,1	2,3	0	0	133,962657889339	0	0	0	0	767,283558848157	9321,37675690339	134,54523190899	0,622424207490439
